,longitude,latitude,housing_median_age,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_household
15279,-117.3,33.07,16.0,3.5585,284800.0,0,0,1,4.560869565217391
17131,-122.15,37.46,30.0,3.6712,308600.0,0,1,0,3.6599825632083696
15988,-122.47,37.76,52.0,3.3239,350000.0,0,1,0,5.292328042328043
19427,-121.0,37.71,52.0,2.25,175000.0,1,0,0,3.090909090909091
4326,-118.32,34.08,52.0,3.125,380400.0,0,0,0,4.637450199203188
15355,-117.32,33.25,7.0,3.6301,170900.0,0,0,0,5.766690091356289
7532,-118.22,33.92,32.0,1.9957,89300.0,0,0,0,3.6502890173410405
18534,-122.01,36.97,43.0,2.5417,260900.0,0,0,1,4.6594827586206895
7297,-118.21,33.98,37.0,2.6818,164600.0,0,0,0,3.565610859728507
17804,-121.87,37.39,16.0,6.057,246800.0,0,0,0,5.926339285714286
16294,-121.23,37.96,44.0,1.5539,59200.0,1,0,0,5.066666666666666
18987,-121.94,38.37,14.0,3.2396,143800.0,1,0,0,5.092511013215859
19081,-122.48,38.31,29.0,2.3276,166200.0,0,0,0,4.731075697211155
20328,-119.09,34.24,17.0,5.3806,452100.0,0,0,0,7.6970610399397135
1992,-119.81,36.72,46.0,1.5833,56700.0,1,0,0,5.818930041152264
17186,-122.34,37.46,21.0,7.439,500001.0,0,0,1,6.494584837545126
16002,-122.45,37.75,36.0,4.95,322600.0,0,1,0,5.738505747126437
10621,-117.83,33.68,4.0,4.1652,184500.0,0,0,0,4.0325
20259,-119.17,34.2,40.0,2.3077,106900.0,0,0,1,3.103151862464183
4661,-118.3,34.05,44.0,1.9152,115600.0,0,0,0,2.7183811129848228
2933,-118.98,35.37,36.0,0.9675,47100.0,1,0,0,4.7477203647416415
18929,-122.14,38.05,27.0,3.2891,150600.0,0,1,0,5.240331491712707
3739,-118.39,34.18,42.0,2.9327,240200.0,0,0,0,4.7270531400966185
6836,-118.13,34.08,35.0,2.5787,223000.0,0,0,0,4.14662273476112
1238,-120.27,38.29,10.0,3.3542,103800.0,1,0,0,28.112903225806452
7792,-118.08,33.89,28.0,3.0357,123400.0,0,0,0,3.8475836431226766
6298,-117.91,34.02,22.0,3.8201,136200.0,0,0,0,5.01119104716227
5450,-118.43,34.0,28.0,2.7058,310900.0,0,0,0,3.3763085399449038
7226,-118.16,34.02,42.0,2.5313,156900.0,0,0,0,3.9134615384615383
13022,-121.23,38.69,19.0,3.9226,148700.0,1,0,0,6.204946996466431
3610,-118.42,34.24,36.0,4.7228,183800.0,0,0,0,5.41743119266055
2986,-119.0,35.33,35.0,1.9417,53800.0,1,0,0,4.78743961352657
13423,-117.38,34.14,11.0,5.246,161400.0,1,0,0,7.290148448043185
4206,-118.25,34.11,43.0,2.7466,208900.0,0,0,0,3.6666666666666665
8713,-118.37,33.85,34.0,6.1599,341200.0,0,0,0,5.833333333333333
3673,-118.39,34.22,40.0,3.695,165200.0,0,0,0,4.593548387096774
19239,-122.63,38.5,19.0,5.7819,265600.0,0,0,0,6.178885630498534
15935,-122.41,37.73,41.0,4.0642,272500.0,0,1,0,5.794520547945205
16320,-121.34,37.99,11.0,3.9615,194600.0,1,0,0,5.7525641025641026
6954,-118.06,33.98,40.0,4.2206,178000.0,0,0,0,5.164835164835165
10404,-117.59,33.67,29.0,6.5143,279800.0,0,0,0,5.995098039215686
11891,-117.37,33.98,52.0,2.025,125000.0,1,0,0,8.375
10562,-117.76,33.72,11.0,10.4498,386100.0,0,0,0,7.867364746945899
1381,-122.11,38.0,9.0,5.76,212600.0,0,1,0,6.305709023941068
18098,-122.04,37.33,22.0,4.5721,351200.0,0,0,0,4.563139931740614
16579,-121.43,37.74,40.0,3.5789,110400.0,1,0,0,4.880681818181818
17933,-121.94,37.35,18.0,2.3713,244000.0,0,0,0,3.526605504587156
408,-122.28,37.9,52.0,7.1754,362900.0,0,1,0,7.42948717948718
8937,-118.47,34.01,44.0,4.793,470800.0,0,0,0,4.854910714285714
5888,-118.33,34.15,44.0,4.2679,331800.0,0,0,0,4.3887043189368775
1293,-121.78,38.0,8.0,5.3245,174500.0,1,0,0,5.987373737373737
277,-122.19,37.79,47.0,2.9514,198100.0,0,1,0,4.80078125
8003,-118.14,33.86,36.0,5.0106,210800.0,0,0,0,5.529220779220779
7326,-118.17,33.98,41.0,3.1786,132100.0,0,0,0,3.079136690647482
817,-122.08,37.63,37.0,3.6458,156600.0,0,1,0,5.182080924855492
13153,-121.6,36.88,21.0,4.7813,241500.0,0,0,0,5.741176470588235
16062,-122.48,37.75,51.0,4.4,318400.0,0,1,0,4.883449883449884
14369,-117.23,32.73,36.0,7.5557,441400.0,0,0,1,7.743396226415094
4193,-118.24,34.12,41.0,3.1806,204200.0,0,0,0,4.043333333333333
3650,-118.44,34.21,37.0,4.8703,185100.0,0,0,0,4.854227405247814
12017,-117.5,33.92,31.0,2.9821,115600.0,1,0,0,5.936619718309859
18632,-121.93,37.05,14.0,6.4214,340600.0,0,0,0,6.008849557522124
15851,-122.43,37.74,52.0,4.7437,331000.0,0,1,0,5.420195439739413
11655,-118.01,33.84,29.0,3.9628,215600.0,0,0,0,5.862068965517241
7763,-118.1,33.91,36.0,3.6389,167600.0,0,0,0,5.584615384615384
15141,-116.9,32.84,18.0,2.7069,153800.0,0,0,0,5.065918653576437
5826,-118.3,34.19,52.0,4.7986,326100.0,0,0,0,6.5038167938931295
1009,-121.76,37.68,32.0,3.1856,186900.0,1,0,0,5.472081218274112
9163,-118.47,34.42,17.0,3.0380000000000003,238500.0,0,0,0,4.54228855721393
18399,-121.76,37.23,16.0,5.4218,233900.0,0,0,0,6.0710227272727275
18353,-122.12,37.37,37.0,10.7355,500001.0,0,1,0,7.610526315789474
5679,-118.29,33.71,40.0,3.1071,464300.0,0,0,1,3.951923076923077
15144,-116.91,32.82,14.0,3.8073,170100.0,0,0,0,5.111111111111111
20480,-118.7,34.28,25.0,4.7083,196100.0,0,0,0,5.414578587699316
10506,-117.68,33.55,5.0,6.065,315500.0,0,0,0,5.626865671641791
14066,-117.12,32.75,20.0,2.3261,114600.0,0,0,1,3.412621359223301
20330,-119.03,34.25,25.0,6.196000000000001,340600.0,0,0,0,6.741935483870968
9878,-121.86,36.63,37.0,2.5313,108300.0,0,0,0,3.38
20545,-121.75,38.55,26.0,3.7452,227700.0,1,0,0,5.11395101171459
5426,-118.42,34.02,28.0,3.1941,394700.0,0,0,0,4.762406015037594
3572,-118.51,34.24,31.0,8.6454,483500.0,0,0,0,8.062404870624048
5779,-118.26,34.15,6.0,2.8884,252300.0,0,0,0,3.9479905437352247
19516,-121.01,37.64,52.0,1.3036,75000.0,1,0,0,9.136363636363637
9290,-122.53,38.01,16.0,3.4432,67500.0,0,1,0,5.264084507042254
19913,-119.29,36.31,14.0,5.1896,101900.0,1,0,0,6.170984455958549
18011,-121.98,37.27,25.0,5.2528,269400.0,0,0,0,5.662983425414365
5615,-118.25,33.79,39.0,1.9208,139800.0,0,0,1,3.291946308724832
19209,-122.71,38.46,42.0,2.314,169400.0,0,0,0,4.265582655826559
9677,-118.98,37.65,18.0,4.5375,169800.0,1,0,0,8.629807692307692
13386,-117.56,34.12,4.0,3.7973,181300.0,1,0,0,4.860127157129882
18180,-122.03,37.37,9.0,3.0047,256000.0,0,0,0,4.008108108108108
19907,-119.25,36.32,32.0,2.75,72200.0,1,0,0,6.090301003344481
13800,-117.36,34.54,7.0,3.0357,91300.0,1,0,0,5.541490857946554
20244,-119.25,34.27,35.0,4.7727,219000.0,0,0,1,6.0
19681,-121.62,39.15,36.0,3.0962,74000.0,1,0,0,4.746421267893661
8776,-118.32,33.8,29.0,4.0536,285800.0,0,0,0,4.785294117647059
15654,-122.4,37.79,52.0,1.4552,450000.0,0,1,0,1.9020866773675762
20319,-119.17,34.25,15.0,3.65,189300.0,0,0,1,4.679577464788732
13535,-117.32,34.16,9.0,4.0156,131000.0,1,0,0,4.677631578947368
16752,-122.46,37.7,42.0,3.84,235900.0,0,0,1,4.315270935960591
4808,-118.34,34.03,49.0,3.4306,130200.0,0,0,0,4.886792452830188
19536,-120.93,37.65,1.0,4.25,189200.0,1,0,0,20.125
15711,-122.44,37.79,52.0,4.0882,468800.0,0,1,0,4.312629399585921
9529,-123.15,38.94,22.0,2.7171,95800.0,0,0,0,6.0418994413407825
6441,-118.03,34.1,30.0,2.7857,201700.0,1,0,0,5.135185185185185
20001,-119.27,36.05,29.0,2.2917,112500.0,1,0,0,7.257142857142857
5494,-118.48,33.96,16.0,12.0088,500001.0,0,0,0,6.006711409395973
20111,-120.2,37.8,30.0,3.4838,112500.0,1,0,0,7.206060606060606
10569,-117.69,33.66,5.0,6.9501,225700.0,0,0,0,5.880886426592798
14981,-116.99,32.72,15.0,4.0391,169500.0,0,0,0,6.297709923664122
9397,-122.54,37.9,41.0,3.7813,389200.0,0,1,0,6.003787878787879
3361,-120.58,40.37,16.0,2.2661,61800.0,1,0,0,5.783050847457627
7781,-118.06,33.91,24.0,4.1387,157700.0,0,0,0,4.647619047619048
19539,-120.96,37.65,34.0,2.4485,95500.0,1,0,0,5.214723926380368
8889,-118.5,34.03,32.0,3.6451,383300.0,0,0,0,3.748527679623086
9000,-118.34,34.0,49.0,4.0,296800.0,0,0,0,6.866295264623956
5164,-118.29,33.95,40.0,1.9655,102300.0,0,0,0,4.478468899521531
6762,-118.13,34.09,21.0,2.7816,188200.0,0,0,0,3.50453720508167
6986,-118.03,33.97,39.0,4.65,224300.0,0,0,0,5.1576227390180875
13959,-116.91,34.24,23.0,1.6336,124500.0,1,0,0,11.230633802816902
8839,-118.39,34.08,52.0,3.5114,430800.0,0,0,0,4.411347517730497
13495,-117.35,34.17,28.0,2.9844,79200.0,1,0,0,5.586510263929619
8196,-118.13,33.79,20.0,3.7716,242900.0,0,0,1,4.176360225140713
16718,-120.66,35.49,17.0,2.8285,171300.0,0,0,0,4.996610169491525
1652,-121.97,37.93,4.0,6.6134,307000.0,1,0,0,6.560728744939271
14634,-117.2,32.8,33.0,4.2417,294100.0,0,0,1,5.808126410835214
2734,-115.56,32.78,34.0,3.2083,76200.0,1,0,0,5.471264367816092
14237,-117.03,32.69,8.0,4.5662,175500.0,0,0,1,6.3076923076923075
8249,-118.17,33.78,29.0,1.7393,140200.0,0,0,1,3.7823834196891193
13589,-117.3,34.12,50.0,2.2019,63500.0,1,0,0,4.134517766497462
3187,-119.82,36.32,18.0,2.0673,87500.0,1,0,0,5.413793103448276
16547,-121.22,37.81,20.0,4.0125,121500.0,1,0,0,5.538226299694189
8110,-118.2,33.79,47.0,2.9514,185200.0,0,0,1,3.933333333333333
60,-122.29,37.83,52.0,3.3929,75700.0,0,1,0,5.994652406417113
7611,-118.22,33.88,35.0,1.6574,102500.0,0,0,0,3.2090032154340835
9231,-120.08,37.06,18.0,1.9063,95800.0,1,0,0,5.661971830985915
7941,-118.12,33.87,43.0,3.0405,188000.0,0,0,0,4.6657142857142855
14430,-117.25,32.79,25.0,3.6429,317100.0,0,0,1,4.304232804232805
13191,-117.69,34.08,30.0,4.5185,142500.0,1,0,0,5.828767123287672
14436,-117.24,32.8,28.0,2.1357,187500.0,0,0,1,3.339563862928349
8538,-118.36,33.89,34.0,5.3169,227600.0,0,0,0,3.8383838383838382
5089,-118.29,33.98,30.0,1.2229999999999999,100000.0,0,0,0,4.02076124567474
12795,-121.46,38.63,26.0,1.56,67600.0,1,0,0,5.087859424920127
11260,-117.99,33.8,25.0,3.3281,180800.0,0,0,0,5.102728731942215
12975,-121.33,38.66,17.0,2.5909,125400.0,1,0,0,4.871478873239437
17360,-120.4,34.87,10.0,4.9766,199600.0,0,0,0,6.887147335423197
18966,-122.02,38.26,27.0,2.5896,104700.0,1,0,0,4.598930481283422
8377,-118.35,33.95,30.0,3.0519,137500.0,0,0,0,3.675414364640884
16340,-121.33,38.04,15.0,4.6477,142700.0,1,0,0,7.434615384615385
7337,-118.15,33.97,32.0,2.4263,158100.0,0,0,0,3.25207756232687
9062,-118.15,34.69,32.0,3.25,107500.0,1,0,0,5.220883534136546
14278,-117.12,32.71,33.0,1.9286,78500.0,0,0,1,3.912772585669782
6987,-118.03,33.97,39.0,3.2852,196200.0,0,0,0,4.909930715935335
18407,-121.81,37.27,20.0,5.9214,224000.0,0,0,0,6.91684434968017
11768,-121.3,38.73,9.0,3.6455,139200.0,1,0,0,5.328859060402684
7301,-118.19,33.99,38.0,2.6673,142300.0,0,0,0,4.608365019011407
4929,-118.24,33.99,41.0,1.6731,88200.0,0,0,0,4.036827195467422
9332,-122.64,38.01,36.0,5.5789,292000.0,0,0,1,5.365461847389558
6294,-117.9,34.01,27.0,3.7917,131100.0,0,0,0,4.8352272727272725
18989,-121.94,38.36,2.0,5.0346,205100.0,1,0,0,8.813167259786477
12187,-117.31,33.67,9.0,3.1832,157400.0,0,0,0,6.288461538461538
2497,-120.67,36.72,18.0,2.5,112500.0,1,0,0,4.136363636363637
16762,-122.49,37.68,35.0,5.0659,238000.0,0,0,1,5.10615711252654
16439,-121.29,38.14,27.0,3.875,127400.0,1,0,0,6.285714285714286
12837,-121.47,38.68,19.0,5.0155,97300.0,1,0,0,5.468208092485549
13015,-121.19,38.71,11.0,3.2321,390800.0,1,0,0,7.0414673046252
18367,-122.01,37.18,37.0,5.8596,318700.0,0,0,0,6.7936507936507935
19978,-118.86,35.9,38.0,4.125,71300.0,1,0,0,6.340425531914893
9936,-122.3,38.25,18.0,3.7188,163400.0,0,1,0,5.075822603719599
13027,-121.22,38.67,20.0,4.05,130700.0,1,0,0,6.220264317180617
17099,-122.24,37.46,36.0,6.1043,343500.0,0,0,1,5.545562130177514
12458,-114.62,33.62,26.0,0.536,275000.0,1,0,0,6.0
15575,-116.84,33.01,5.0,5.4155,199200.0,0,0,0,7.117942283563362
2129,-119.72,36.8,15.0,3.1953,85700.0,1,0,0,5.178571428571429
5181,-118.26,33.94,44.0,1.6887,99600.0,0,0,0,4.465587044534413
9660,-121.18,41.31,22.0,2.4519,57500.0,1,0,0,6.785942492012779
17235,-119.67,34.47,35.0,4.9757,500001.0,0,0,0,7.049608355091384
20263,-119.19,34.21,27.0,2.9185,224500.0,0,0,1,4.408878504672897
11274,-117.99,33.78,19.0,3.1049,173900.0,0,0,0,4.644695543000628
7140,-118.12,34.02,32.0,1.8906,224500.0,0,0,0,3.460348162475822
9846,-121.91,36.59,31.0,4.6964,291300.0,0,0,1,6.316770186335404
5557,-118.41,33.94,45.0,4.7375,289600.0,0,0,0,5.2661498708010335
15985,-122.47,37.76,52.0,4.0793,306700.0,0,1,0,4.949799196787149
10238,-117.88,33.9,21.0,6.5945,277300.0,0,0,0,8.132992327365729
4171,-118.22,34.1,35.0,4.1213,252100.0,0,0,0,5.239528795811518
10415,-117.58,33.65,4.0,3.375,500001.0,0,0,0,3.7699530516431925
19986,-119.32,36.21,25.0,2.3152,63100.0,1,0,0,5.412844036697248
17180,-122.53,37.5,19.0,6.1896,331100.0,0,0,1,5.922981366459627
14698,-117.09,32.79,31.0,3.1964,177700.0,0,0,1,5.230569948186528
15844,-122.43,37.74,52.0,5.0196,324300.0,0,1,0,4.7224576271186445
4699,-118.38,34.07,16.0,3.3725,375000.0,0,0,0,3.9818031430934657
20240,-119.25,34.27,46.0,3.5,221200.0,0,0,1,4.748251748251748
19055,-121.73,38.13,40.0,3.0288,164400.0,1,0,0,5.125506072874494
15940,-122.41,37.72,35.0,4.8214,242900.0,0,1,0,5.131707317073171
11439,-117.98,33.61,17.0,6.8939,383900.0,0,0,1,7.131944444444445
12214,-117.12,33.49,4.0,3.9963,191100.0,0,0,0,6.761377613776138
19079,-122.49,38.32,17.0,3.2727,176000.0,0,0,0,5.234177215189874
483,-122.27,37.86,52.0,2.6914,218800.0,0,1,0,4.846575342465753
6846,-118.11,34.06,18.0,2.3224,192300.0,0,0,0,3.7112375533428166
18393,-121.86,37.27,19.0,5.6139,279500.0,0,0,0,6.8088235294117645
20394,-118.87,34.22,14.0,6.2423,305400.0,0,0,0,7.161290322580645
15492,-117.21,33.13,19.0,3.775,168000.0,0,0,1,5.537906137184115
14711,-117.08,32.78,21.0,4.625,222800.0,0,0,1,6.589164785553048
7867,-118.12,33.88,25.0,2.6184,243800.0,0,0,0,3.622950819672131
355,-122.16,37.76,46.0,4.6696,164300.0,0,1,0,6.049668874172186
9756,-121.43,36.5,14.0,2.3879,129800.0,0,0,0,3.980477223427332
16942,-122.31,37.56,52.0,3.9688,356900.0,0,0,1,4.877593360995851
3104,-117.67,35.63,32.0,3.0687,63500.0,1,0,0,5.185552407932011
10708,-117.71,33.61,26.0,2.3438,72300.0,0,0,0,4.54183266932271
1422,-122.05,38.0,36.0,3.7333,136400.0,0,1,0,6.300254452926208
4272,-118.32,34.1,43.0,1.4005,193800.0,0,0,0,2.5077639751552794
9202,-119.65,37.32,11.0,2.3565,122300.0,1,0,0,5.335802469135802
19271,-122.82,38.44,23.0,4.6792,304700.0,0,0,0,6.382716049382716
13179,-117.76,33.98,3.0,6.7172,292400.0,0,0,0,11.287383177570094
8300,-118.14,33.76,50.0,4.7361,418800.0,0,0,1,5.539393939393939
5728,-118.21,34.18,14.0,12.1579,500001.0,0,0,0,8.40251572327044
462,-122.27,37.87,35.0,1.7464,216700.0,0,1,0,3.218
20554,-121.78,38.68,39.0,1.9787,97800.0,1,0,0,4.398119122257054
9836,-121.89,36.63,20.0,3.0383,217300.0,0,0,0,3.568093385214008
9645,-120.87,37.05,29.0,2.595,104200.0,1,0,0,5.635627530364372
4782,-118.32,34.03,35.0,2.1046,114000.0,0,0,0,3.9812734082397006
10756,-117.9,33.61,44.0,3.4937,500001.0,0,0,0,5.522556390977444
7974,-118.2,33.87,26.0,2.525,155500.0,0,0,0,3.3160377358490565
11888,-117.37,33.97,34.0,2.5804,92400.0,1,0,0,5.390029325513196
17719,-121.77,37.33,9.0,7.5443,348400.0,0,0,0,6.723404255319149
17568,-121.93,37.32,52.0,2.5833,167500.0,0,0,0,3.208791208791209
8960,-118.4,34.01,44.0,5.4035,356300.0,0,0,0,5.616541353383458
7457,-118.17,33.91,39.0,3.1087,171000.0,0,0,0,3.7934426229508196
2415,-119.44,36.59,32.0,2.825,67600.0,1,0,0,4.784232365145228
4239,-118.32,34.11,42.0,4.0833,434400.0,0,0,0,5.1078838174273855
7216,-118.17,34.02,33.0,1.8681,112500.0,0,0,0,3.2336448598130842
1116,-121.61,39.77,25.0,2.963,89500.0,1,0,0,5.32013201320132
19103,-122.57,38.27,7.0,5.3707,250500.0,0,0,0,6.443564356435644
15310,-117.38,33.14,14.0,3.2089999999999996,313300.0,0,0,1,7.239942528735632
10676,-117.76,33.54,28.0,6.9257,466400.0,0,0,0,6.96594427244582
2069,-119.87,36.72,30.0,2.0658,67900.0,1,0,0,5.28
17774,-121.85,37.36,11.0,4.0452,205900.0,0,0,0,3.474464579901153
4463,-118.18,34.08,35.0,2.9167,129300.0,0,0,0,4.054644808743169
2549,-124.17,40.79,43.0,1.9688,70500.0,0,0,1,4.740663900414938
3953,-118.65,34.21,5.0,9.6465,500001.0,0,0,0,7.902474526928676
4544,-118.19,34.02,44.0,2.3575,144800.0,0,0,0,3.7475728155339807
13956,-117.06,34.17,21.0,2.7119999999999997,89000.0,1,0,0,16.688741721854306
18444,-121.81,37.25,5.0,4.4565,159000.0,0,0,0,4.488636363636363
461,-122.26,37.87,52.0,1.1859,241700.0,0,1,0,2.922023182297155
17205,-119.72,34.43,30.0,2.5139,279500.0,0,0,0,4.324652777777778
12958,-121.33,38.68,13.0,1.9093,142900.0,1,0,0,4.779327317473339
3479,-118.51,34.29,29.0,6.4171,319300.0,0,0,0,6.882352941176471
20041,-118.99,36.06,19.0,1.7564,42600.0,1,0,0,5.577720207253886
9400,-122.56,37.91,52.0,7.1924,500001.0,0,1,0,5.715942028985507
15745,-122.43,37.78,52.0,2.8202,442900.0,0,1,0,4.330097087378641
3530,-118.54,34.26,22.0,5.6912,311800.0,0,0,0,6.571251548946716
17969,-121.97,37.32,19.0,3.699,237500.0,0,0,0,3.532110091743119
6179,-117.92,34.08,36.0,4.2986,189600.0,0,0,0,6.036734693877551
1120,-121.59,39.77,24.0,2.3068,97300.0,1,0,0,5.622710622710622
15926,-122.44,37.73,52.0,5.0224,261900.0,0,1,0,5.064327485380117
10023,-121.15,39.23,13.0,2.8102,144400.0,1,0,0,5.693548387096774
3018,-119.45,35.07,45.0,2.6389,30000.0,1,0,0,5.497175141242938
19867,-119.34,36.34,5.0,4.0144,126600.0,1,0,0,5.812903225806451
20005,-119.13,36.13,28.0,2.0586,40900.0,1,0,0,4.509433962264151
19388,-120.87,37.76,16.0,2.5655,116400.0,1,0,0,4.955882352941177
8580,-118.41,33.89,34.0,6.348,500001.0,0,0,0,4.989881956155143
20418,-118.86,34.19,27.0,6.7805,392900.0,0,0,0,7.913934426229508
7543,-118.21,33.9,41.0,1.9583,102300.0,0,0,0,3.719367588932806
9055,-118.13,34.69,32.0,3.682,108800.0,1,0,0,5.453194650817236
18834,-122.61,41.74,15.0,2.0591,55700.0,1,0,0,4.840046029919447
7812,-118.1,33.89,35.0,3.5865,178000.0,0,0,0,5.372972972972973
14789,-117.13,32.58,27.0,2.3603,195300.0,0,0,1,4.07183908045977
13164,-121.38,36.84,6.0,4.1875,217600.0,1,0,0,5.816358024691358
18859,-122.09,41.32,52.0,2.2462,62900.0,1,0,0,5.692634560906516
7463,-118.19,33.93,40.0,3.4712,144300.0,0,0,0,4.798561151079137
9849,-121.89,36.6,40.0,2.7917,225000.0,0,0,0,4.173333333333333
9784,-121.39,36.16,28.0,3.0526,146900.0,0,0,1,8.13076923076923
3087,-118.87,35.65,33.0,3.4792,94600.0,1,0,0,6.744394618834081
2203,-119.85,36.82,9.0,3.3239,91300.0,1,0,0,5.610955056179775
1873,-119.97,38.94,26.0,1.9667,84600.0,1,0,0,8.25
11582,-118.03,33.76,32.0,5.0866,223500.0,0,0,0,6.1954261954261955
4468,-118.16,34.09,33.0,2.375,175000.0,0,0,0,4.378612716763006
20247,-119.26,34.27,42.0,4.0069,214300.0,0,0,1,4.5
19583,-120.46,37.65,17.0,1.4464,79200.0,1,0,0,5.431034482758621
14372,-117.24,32.72,39.0,7.5925,466700.0,0,0,1,7.150462962962963
15249,-117.26,32.98,12.0,4.125,226900.0,0,0,1,4.37219730941704
2116,-119.72,36.75,11.0,2.6611,74700.0,1,0,0,5.441441441441442
1827,-122.31,37.92,38.0,3.7239999999999998,220100.0,0,1,0,4.480286738351254
6253,-117.96,34.03,35.0,3.4115,150400.0,0,0,0,5.193548387096774
14456,-117.31,32.83,38.0,4.1477,500001.0,0,0,1,5.530373831775701
2752,-115.4,32.7,19.0,1.6838,95800.0,1,0,0,4.350746268656716
4346,-118.36,34.12,26.0,8.5136,500001.0,0,0,0,6.174050632911392
19836,-119.4,36.53,28.0,2.75,65000.0,1,0,0,5.342233009708738
19764,-122.14,40.07,31.0,1.4923,44400.0,1,0,0,4.592841163310962
14322,-117.15,32.7,52.0,1.2863,86300.0,0,0,1,2.7590361445783134
9755,-121.69,36.52,15.0,8.0922,390100.0,0,0,0,7.2477558348294435
11148,-117.97,33.85,45.0,5.1057,170700.0,0,0,0,5.381578947368421
4608,-118.34,34.06,52.0,3.4812,432800.0,0,0,0,4.520689655172414
13864,-117.29,34.41,11.0,1.5758,108300.0,1,0,0,4.789346246973365
15017,-117.05,32.78,37.0,4.7941,161700.0,0,0,0,6.166666666666667
161,-122.25,37.8,52.0,3.0149,218400.0,0,1,0,4.276639344262295
5996,-117.73,34.09,36.0,3.5313,117800.0,1,0,0,5.092409240924092
12425,-116.15,33.64,10.0,1.6557,65400.0,1,0,0,3.8623024830699775
1125,-121.59,39.75,20.0,2.2,80800.0,1,0,0,4.303317535545023
3403,-118.34,34.26,37.0,5.2661,314900.0,0,0,0,6.7018867924528305
10602,-117.81,33.67,8.0,4.6019,242500.0,0,0,0,5.05175983436853
17287,-119.74,34.35,34.0,5.0,329400.0,0,0,1,6.474708171206226
3658,-118.41,34.21,35.0,4.0167,193200.0,0,0,0,4.966367713004484
5354,-118.41,34.03,33.0,3.7277,500001.0,0,0,0,4.765840220385675
16158,-122.5,37.77,52.0,4.125,359500.0,0,1,0,5.792857142857143
2021,-119.81,36.7,52.0,1.2404,52500.0,1,0,0,4.757575757575758
17042,-122.28,37.5,33.0,7.4787,431300.0,0,0,1,6.7910135841170325
13978,-116.88,34.08,52.0,3.9028,128600.0,1,0,0,12.90188679245283
12572,-121.41,38.53,35.0,3.1944,79000.0,1,0,0,6.026315789473684
8074,-118.18,33.82,52.0,3.7895,254000.0,0,0,1,5.95
6926,-118.08,34.01,32.0,3.4861,158100.0,0,0,0,5.11139896373057
6704,-118.13,34.14,29.0,3.2643,163900.0,0,0,0,3.688082901554404
17551,-121.86,37.34,29.0,2.5947,177300.0,0,0,0,3.217815741305674
17997,-121.96,37.28,33.0,5.4386,280400.0,0,0,0,6.178343949044586
3728,-118.43,34.18,31.0,3.8906,282200.0,0,0,0,4.767258382642998
11432,-117.96,33.66,19.0,7.5699,333300.0,0,0,0,8.127572016460906
17851,-121.88,37.44,20.0,4.4712,144000.0,0,0,0,3.4289340101522843
20266,-119.18,34.21,46.0,3.0869999999999997,213900.0,0,0,1,4.3965884861407245
13996,-117.02,34.88,18.0,3.0313,80000.0,1,0,0,5.304239401496259
14152,-117.09,32.77,31.0,3.0875,291500.0,0,0,1,5.680890538033395
4497,-118.22,34.05,41.0,1.6122,157100.0,0,0,0,3.2764976958525347
9491,-123.19,39.21,22.0,3.5917,118800.0,0,0,0,5.410526315789474
19639,-120.8,37.55,18.0,3.1641,96300.0,1,0,0,5.477203647416413
18343,-122.15,37.43,47.0,5.0203,476300.0,0,1,0,5.591397849462366
9006,-118.59,34.11,35.0,6.4504,407000.0,0,0,0,5.2428884026258205
13651,-117.31,34.05,6.0,2.7002,88300.0,1,0,0,4.149245388485188
7508,-118.27,33.91,37.0,2.7269,124100.0,0,0,0,5.89453125
20199,-119.18,34.26,22.0,5.5275,228900.0,0,0,1,6.429752066115703
6252,-117.97,34.04,28.0,2.5192,157300.0,0,0,0,4.345360824742268
4603,-118.32,34.07,52.0,8.8062,500001.0,0,0,0,6.932475884244373
19439,-121.0,37.68,15.0,6.9682,182400.0,1,0,0,6.285714285714286
12688,-121.44,38.6,16.0,2.8231,137500.0,1,0,0,3.956291390728477
14204,-117.06,32.69,9.0,4.8875,157700.0,0,0,1,5.735849056603773
19569,-120.94,37.6,30.0,3.5331,102900.0,1,0,0,5.539115646258503
19273,-122.76,38.44,14.0,3.8244,180000.0,0,0,0,5.865951742627346
10969,-117.87,33.76,37.0,4.1071,311300.0,0,0,0,6.272842639593908
4182,-118.23,34.13,47.0,4.6528,244400.0,0,0,0,4.335820895522388
17108,-122.22,37.44,32.0,15.0001,500001.0,0,0,1,8.84504132231405
5498,-118.41,34.0,18.0,2.9338,276300.0,0,0,0,2.866228070175439
15930,-122.43,37.73,52.0,4.1071,240900.0,0,1,0,4.681603773584905
5510,-118.42,33.99,38.0,4.0893,248900.0,0,0,0,3.814432989690722
1502,-122.04,37.95,29.0,4.7188,197100.0,0,1,0,6.511278195488722
12133,-117.21,33.93,4.0,5.0223,152600.0,1,0,0,7.159627773801002
16552,-121.23,37.84,28.0,4.0208,155700.0,1,0,0,5.986666666666666
7814,-118.11,33.9,26.0,3.5052,196000.0,0,0,0,4.835457705677868
10382,-117.65,33.62,15.0,6.2899,275000.0,0,0,0,6.961439588688946
1579,-122.02,37.88,16.0,7.3732,287300.0,0,1,0,7.199524940617577
4003,-118.61,34.17,31.0,4.0,278500.0,0,0,0,4.691666666666666
